mean,median,max,time
23.85,21.65,64.45,2016-03-27 10:00:00
29.41,24.55,101.11,2016-03-27 12:00:00
48.76,50.67,93.11,2016-03-27 13:00:00
29.78,18.09,234.97,2016-03-28 11:00:00
15.89,15.31,94.21,2016-03-28 13:00:00
27.48,27.92,64.8,2016-03-29 09:00:00
49.65,50.2,98.62,2016-03-29 10:00:00
42.52,42.34,89.59,2016-03-29 11:00:00
43.55,42.68,93.28,2016-03-29 12:00:00
48.5,48.69,82.95,2016-03-29 13:00:00
42.72,37.09,206.53,2016-03-30 10:00:00
54.64,46.38,200.13,2016-03-30 11:00:00
100.87,103.37,238.85,2016-03-30 12:00:00
85.67,91.5,164.57,2016-03-30 13:00:00
20.88,22.0,54.14,2016-04-02 13:00:00
29.45,29.49,68.82,2016-04-03 06:00:00
28.2,24.91,92.86,2016-04-03 07:00:00
56.14,54.22,179.71,2016-04-03 10:00:00
31.48,32.0,71.67,2016-04-03 11:00:00
16.46,17.21,35.99,2016-04-03 12:00:00
22.84,22.86,53.64,2016-04-03 13:00:00
26.47,24.03,134.06,2016-04-04 06:00:00
27.14,22.61,200.64,2016-04-04 07:00:00
27.89,25.71,200.47,2016-04-04 08:00:00
32.52,31.82,200.37,2016-04-04 09:00:00
19.5,15.36,248.62,2016-04-04 13:00:00
16.62,17.13,74.08,2016-04-05 06:00:00
28.62,22.04,155.96,2016-04-05 12:00:00
56.24,40.18,230.76,2016-04-05 13:00:00
18.49,18.5,59.02,2016-04-06 06:00:00
70.66,58.57,240.11,2016-04-06 09:00:00
67.48,68.78,175.08,2016-04-06 10:00:00
28.84,21.96,92.41,2016-04-06 11:00:00
26.79,17.15,172.08,2016-04-06 12:00:00
24.68,21.58,115.28,2016-04-07 06:00:00
48.35,18.64,240.29,2016-04-07 11:00:00
42.99,26.48,248.84,2016-04-07 12:00:00
15.77,15.18,40.91,2016-04-08 07:00:00
19.54,18.06,108.44,2016-04-09 06:00:00
57.3,44.17,225.44,2016-04-10 07:00:00
78.11,71.05,234.67,2016-04-10 08:00:00
49.7,39.26,145.81,2016-04-10 09:00:00
36.75,19.69,248.27,2016-04-12 08:00:00
69.63,72.18,238.93,2016-04-12 09:00:00
54.32,61.13,187.48,2016-04-12 10:00:00
41.7,37.06,188.46,2016-04-12 11:00:00
119.49,118.04,239.45,2016-04-12 12:00:00
109.49,103.71,244.67,2016-04-13 07:00:00
74.7,57.2,231.08,2016-04-13 08:00:00
94.1,78.41,248.39,2016-04-13 09:00:00
47.87,40.01,195.03,2016-04-13 10:00:00
100.96,102.21,233.8,2016-04-13 11:00:00
111.04,107.44,232.87,2016-04-13 12:00:00
44.27,28.18,238.85,2016-04-14 07:00:00
62.57,50.85,238.85,2016-04-14 08:00:00
67.4,43.91,249.07,2016-04-14 09:00:00
126.16,124.44,249.07,2016-04-14 10:00:00
84.32,79.47,192.28,2016-04-14 11:00:00
20.73,24.88,196.78,2016-04-14 12:00:00
16.99,19.11,31.81,2016-04-15 07:00:00
15.26,16.82,25.03,2016-04-15 08:00:00
14.11,15.51,36.29,2016-04-15 09:00:00
33.9,30.69,133.69,2016-04-15 12:00:00
80.1,47.01,248.84,2016-04-16 08:00:00
77.96,76.67,239.45,2016-04-16 09:00:00
96.93,90.51,249.07,2016-04-16 10:00:00
57.59,57.66,111.57,2016-04-16 11:00:00
55.72,46.2,149.32,2016-04-16 12:00:00
72.73,57.95,248.84,2016-04-17 08:00:00
58.53,56.33,215.79,2016-04-17 09:00:00
67.92,63.15,248.77,2016-04-17 10:00:00
114.69,111.06,248.84,2016-04-17 11:00:00
52.98,65.81,247.59,2016-04-17 12:00:00
20.77,23.96,52.57,2016-04-18 07:00:00
21.47,16.99,248.27,2016-04-18 08:00:00
28.16,22.12,243.69,2016-04-18 09:00:00
22.52,20.71,104.7,2016-04-18 10:00:00
23.61,18.05,246.68,2016-04-19 09:00:00
18.6,19.57,234.37,2016-04-19 11:00:00
37.88,34.06,231.69,2016-04-20 08:00:00
61.19,60.5,247.48,2016-04-20 11:00:00
82.96,67.64,224.48,2016-04-21 07:00:00
19.29,20.07,50.73,2016-04-21 08:00:00
89.82,79.61,224.48,2016-04-22 07:00:00
19.77,17.0,132.86,2016-04-23 08:00:00
52.4,23.08,248.39,2016-04-23 10:00:00
68.76,66.28,224.48,2016-04-24 07:00:00
22.3,22.38,88.44,2016-04-24 08:00:00
24.56,20.52,190.07,2016-04-24 09:00:00
43.81,26.26,248.02,2016-04-24 10:00:00
45.14,33.96,222.13,2016-04-24 11:00:00
68.0,67.1,243.84,2016-04-25 07:00:00
52.36,36.74,248.16,2016-04-25 08:00:00
27.23,15.12,247.48,2016-04-25 09:00:00
77.85,75.76,249.07,2016-04-25 10:00:00
73.71,75.48,242.0,2016-04-25 11:00:00
21.91,18.31,94.76,2016-04-26 08:00:00
19.08,17.59,53.33,2016-04-26 10:00:00
39.17,38.91,79.51,2016-04-26 11:00:00
45.21,30.89,157.26,2016-04-27 08:00:00
18.88,17.17,69.64,2016-04-27 09:00:00
35.24,22.15,209.8,2016-04-27 11:00:00
43.25,44.58,82.55,2016-04-28 08:00:00
24.28,22.09,156.7,2016-04-28 09:00:00
37.47,33.36,212.15,2016-04-28 10:00:00
85.06,81.08,224.48,2016-04-28 11:00:00
61.84,51.62,249.07,2016-04-29 08:00:00
26.47,18.08,249.07,2016-04-29 09:00:00
31.65,23.58,249.07,2016-04-29 10:00:00
25.85,24.74,145.21,2016-04-30 08:00:00
36.44,26.0,224.48,2016-04-30 09:00:00
53.54,39.1,224.48,2016-04-30 10:00:00
105.48,95.04,242.98,2016-04-30 11:00:00
16.42,15.6,39.3,2016-10-07 04:00:00
20.45,19.65,235.73,2016-10-08 04:00:00
32.9,20.24,237.56,2016-10-08 05:00:00
33.85,31.52,195.53,2016-10-08 06:00:00
32.05,26.11,195.3,2016-10-08 07:00:00
22.56,22.22,181.8,2016-10-08 08:00:00
61.2,49.53,231.48,2016-10-08 09:00:00
46.6,39.47,228.87,2016-10-08 10:00:00
73.15,52.35,212.07,2016-10-08 11:00:00
63.46,45.97,228.98,2016-10-08 12:00:00
42.32,34.44,150.92,2016-10-08 13:00:00
22.11,18.04,81.11,2016-10-08 14:00:00
35.62,33.43,193.7,2016-10-09 08:00:00
40.33,40.74,148.71,2016-10-09 09:00:00
67.39,56.06,226.18,2016-10-09 10:00:00
61.26,56.93,196.2,2016-10-09 11:00:00
47.7,24.56,225.02,2016-10-09 12:00:00
49.66,31.12,213.89,2016-10-09 13:00:00
47.05,36.49,169.24,2016-10-09 14:00:00
18.25,16.96,169.18,2016-10-10 04:00:00
29.15,29.06,161.49,2016-10-10 06:00:00
76.49,61.04,249.07,2016-10-10 07:00:00
74.67,74.6,243.89,2016-10-10 08:00:00
18.3,17.16,55.03,2016-10-10 09:00:00
41.18,31.24,146.41,2016-10-10 11:00:00
70.43,59.5,180.54,2016-10-10 12:00:00
59.95,55.96,187.98,2016-10-10 13:00:00
32.0,31.34,64.5,2016-10-10 14:00:00
23.47,15.56,203.79,2016-10-11 10:00:00
21.85,16.01,178.5,2016-10-11 11:00:00
39.48,26.74,198.86,2016-10-13 05:00:00
39.94,33.04,199.0,2016-10-13 06:00:00
103.39,91.92,248.39,2016-10-13 07:00:00
142.32,148.27,249.07,2016-10-13 08:00:00
139.14,153.06,249.07,2016-10-13 10:00:00
99.06,91.28,249.07,2016-10-13 11:00:00
130.0,136.5,249.07,2016-10-13 12:00:00
116.25,113.9,245.85,2016-10-13 13:00:00
151.1,159.47,248.96,2016-10-13 14:00:00
58.09,47.11,242.12,2016-10-14 05:00:00
76.2,73.13,248.16,2016-10-14 06:00:00
126.91,119.32,249.07,2016-10-14 07:00:00
123.66,115.89,249.07,2016-10-14 08:00:00
78.93,83.2,247.48,2016-10-14 11:00:00
54.11,35.15,218.39,2016-10-14 12:00:00
43.61,42.93,109.11,2016-10-14 13:00:00
28.58,26.81,219.22,2016-10-14 14:00:00
22.71,20.08,156.89,2016-10-15 07:00:00
82.99,39.11,245.97,2016-10-15 08:00:00
107.18,98.16,238.85,2016-10-15 09:00:00
119.25,107.45,248.84,2016-10-15 10:00:00
122.93,121.44,249.07,2016-10-15 11:00:00
97.16,99.62,233.47,2016-10-15 12:00:00
60.04,58.6,167.51,2016-10-15 13:00:00
38.39,38.06,94.29,2016-10-15 14:00:00
17.59,21.23,65.17,2016-10-15 15:00:00
19.21,19.29,35.33,2016-10-16 04:00:00
21.34,22.57,32.22,2016-10-16 05:00:00
35.48,27.87,214.96,2016-10-16 07:00:00
128.26,121.93,248.96,2016-10-16 08:00:00
129.51,122.76,249.07,2016-10-16 09:00:00
107.37,107.36,231.17,2016-10-16 12:00:00
97.97,95.6,228.04,2016-10-16 13:00:00
100.73,99.8,237.48,2016-10-16 14:00:00
60.25,59.74,217.06,2016-10-16 15:00:00
22.16,21.69,102.94,2016-10-17 04:00:00
22.58,24.14,66.26,2016-10-17 05:00:00
55.59,32.58,216.23,2016-10-17 06:00:00
87.79,75.83,243.09,2016-10-17 07:00:00
90.89,89.83,226.93,2016-10-17 08:00:00
72.99,74.59,211.38,2016-10-17 09:00:00
114.15,106.58,249.07,2016-10-17 10:00:00
111.6,103.58,249.07,2016-10-17 12:00:00
65.35,67.33,192.48,2016-10-17 13:00:00
70.09,66.94,199.6,2016-10-17 14:00:00
46.58,38.97,196.56,2016-10-17 15:00:00
21.22,19.57,163.48,2016-10-18 05:00:00
22.09,20.81,208.78,2016-10-18 06:00:00
29.28,22.88,190.71,2016-10-18 07:00:00
61.15,52.21,210.78,2016-10-18 08:00:00
69.14,51.92,224.8,2016-10-18 09:00:00
84.43,78.87,231.98,2016-10-18 10:00:00
43.64,46.97,112.27,2016-10-18 11:00:00
23.18,15.69,186.9,2016-10-19 07:00:00
30.32,20.35,210.75,2016-10-19 08:00:00
39.44,31.22,192.64,2016-10-19 10:00:00
32.68,32.42,141.32,2016-10-19 11:00:00
20.41,18.98,58.55,2016-10-19 12:00:00
20.26,20.43,56.39,2016-10-19 13:00:00
17.73,20.55,47.51,2016-10-19 15:00:00
24.44,23.14,248.62,2016-10-20 15:00:00
17.7,17.44,57.1,2016-10-21 15:00:00
43.51,38.32,94.46,2016-10-22 09:00:00
46.92,47.63,102.73,2016-10-22 10:00:00
24.11,17.54,98.41,2016-10-22 11:00:00
17.17,16.86,60.44,2016-10-22 14:00:00
48.95,35.73,169.52,2016-10-22 15:00:00
114.36,113.68,249.07,2016-10-23 07:00:00
105.34,104.64,241.66,2016-10-23 08:00:00
42.84,41.32,135.12,2016-10-23 09:00:00
35.07,27.42,191.42,2016-10-23 10:00:00
48.16,31.3,200.17,2016-10-23 11:00:00
62.78,60.64,195.47,2016-10-23 12:00:00
50.14,50.13,117.02,2016-10-23 13:00:00
32.84,24.96,103.89,2016-10-23 14:00:00
31.49,26.14,170.47,2016-10-23 15:00:00
25.77,25.1,129.83,2016-10-24 03:00:00
33.11,30.73,199.16,2016-10-24 04:00:00
52.96,34.89,238.85,2016-10-24 05:00:00
104.66,105.75,243.26,2016-10-24 06:00:00
97.44,104.13,211.96,2016-10-24 07:00:00
74.88,80.13,203.95,2016-10-24 08:00:00
85.15,78.78,222.23,2016-10-24 09:00:00
52.17,47.57,191.14,2016-10-24 10:00:00
41.25,34.79,194.44,2016-10-24 11:00:00
93.36,42.95,249.07,2016-10-24 12:00:00
131.52,131.87,221.28,2016-10-24 13:00:00
96.17,87.0,208.55,2016-10-24 14:00:00
132.47,129.01,236.36,2016-10-24 15:00:00
31.2,34.21,101.28,2016-10-25 03:00:00
33.32,33.07,166.5,2016-10-25 04:00:00
37.64,30.51,204.44,2016-10-25 05:00:00
53.4,56.09,187.14,2016-10-25 06:00:00
50.87,48.03,211.22,2016-10-25 07:00:00
65.96,54.7,238.26,2016-10-25 08:00:00
72.66,65.72,242.0,2016-10-25 09:00:00
106.73,95.19,249.07,2016-10-25 10:00:00
120.95,115.61,249.07,2016-10-25 11:00:00
101.57,73.3,249.07,2016-10-25 12:00:00
162.86,200.01,249.07,2016-10-25 13:00:00
170.29,187.25,249.07,2016-10-25 14:00:00
72.53,82.82,205.06,2016-10-25 15:00:00
30.72,25.88,229.58,2016-10-26 03:00:00
40.45,35.13,217.03,2016-10-26 04:00:00
67.04,54.62,238.85,2016-10-26 05:00:00
66.01,58.5,239.45,2016-10-26 06:00:00
53.24,51.91,205.02,2016-10-26 07:00:00
99.9,86.3,239.77,2016-10-26 08:00:00
97.44,85.31,235.5,2016-10-26 09:00:00
116.72,125.04,239.61,2016-10-26 10:00:00
36.65,39.17,116.58,2016-10-26 11:00:00
30.12,31.88,84.57,2016-10-26 12:00:00
50.36,41.7,168.16,2016-10-26 13:00:00
121.66,118.02,239.45,2016-10-26 14:00:00
118.67,108.3,238.85,2016-10-26 15:00:00
40.0,32.3,218.22,2016-10-27 03:00:00
43.4,32.64,217.33,2016-10-27 04:00:00
32.35,34.24,125.75,2016-10-27 05:00:00
40.26,35.51,206.82,2016-10-27 06:00:00
40.88,33.43,183.06,2016-10-27 07:00:00
53.03,48.3,239.45,2016-10-27 08:00:00
100.26,94.59,248.84,2016-10-27 09:00:00
64.93,60.36,191.4,2016-10-27 10:00:00
79.28,81.97,196.97,2016-10-27 11:00:00
74.57,57.07,223.31,2016-10-27 12:00:00
63.51,64.4,192.47,2016-10-27 13:00:00
82.18,73.9,209.02,2016-10-27 14:00:00
128.75,133.24,241.25,2016-10-27 15:00:00
18.18,16.43,100.11,2016-10-28 03:00:00
30.45,23.43,204.35,2016-10-28 06:00:00
63.73,47.42,239.45,2016-10-28 07:00:00
74.94,51.81,239.45,2016-10-28 08:00:00
91.13,80.63,239.45,2016-10-28 09:00:00
81.69,80.89,194.04,2016-10-28 10:00:00
66.58,66.91,166.21,2016-10-28 11:00:00
51.31,32.76,204.54,2016-10-28 12:00:00
47.54,41.97,184.74,2016-10-28 13:00:00
55.7,38.68,205.29,2016-10-28 14:00:00
47.84,38.43,199.81,2016-10-28 15:00:00
51.36,39.73,222.14,2016-10-29 03:00:00
59.39,47.02,238.26,2016-10-29 04:00:00
110.4,102.25,245.99,2016-10-29 05:00:00
103.77,97.55,220.75,2016-10-29 06:00:00
66.17,63.23,218.12,2016-10-29 07:00:00
131.14,139.18,245.42,2016-10-29 08:00:00
105.4,106.87,245.31,2016-10-29 09:00:00
78.24,70.96,206.02,2016-10-29 10:00:00
41.11,26.62,220.91,2016-10-29 11:00:00
38.01,33.99,88.97,2016-10-29 12:00:00
51.9,47.9,153.8,2016-10-29 13:00:00
75.44,72.56,187.93,2016-10-29 14:00:00
55.02,53.73,133.87,2016-10-29 15:00:00
23.36,22.43,84.92,2016-10-30 04:00:00
22.53,21.66,51.52,2016-10-30 07:00:00
29.26,29.3,63.44,2016-10-30 08:00:00
46.98,40.3,198.87,2016-10-30 09:00:00
73.23,72.31,174.18,2016-10-30 10:00:00
64.84,64.05,165.72,2016-10-30 11:00:00
93.67,95.19,195.28,2016-10-30 12:00:00
64.49,53.03,165.76,2016-10-30 13:00:00
26.61,27.1,53.41,2016-10-30 14:00:00
30.69,24.49,160.49,2016-10-31 08:00:00
32.43,32.16,121.39,2016-10-31 09:00:00
23.14,22.95,46.22,2016-10-31 10:00:00
20.78,19.04,64.68,2016-10-31 11:00:00
45.52,43.21,182.56,2016-10-31 12:00:00
28.54,25.79,93.17,2016-10-31 13:00:00
24.08,16.18,209.93,2016-11-01 08:00:00
49.93,42.15,210.67,2016-11-01 09:00:00
103.62,110.07,233.77,2016-11-01 10:00:00
103.0,98.51,224.5,2016-11-01 11:00:00
117.84,116.11,223.6,2016-11-01 12:00:00
98.68,98.22,239.45,2016-11-01 13:00:00
105.63,102.81,219.47,2016-11-01 14:00:00
80.14,76.36,188.25,2016-11-01 15:00:00
20.19,21.56,173.15,2016-11-02 09:00:00
91.0,96.02,216.0,2016-11-02 12:00:00
126.1,131.32,244.06,2016-11-02 13:00:00
112.65,109.71,214.67,2016-11-02 14:00:00
83.06,77.78,204.9,2016-11-02 15:00:00
16.9,17.11,54.47,2016-11-03 03:00:00
18.74,17.9,67.02,2016-11-03 04:00:00
48.37,36.1,204.09,2016-11-03 05:00:00
85.44,75.93,245.28,2016-11-03 06:00:00
68.33,59.28,248.5,2016-11-03 07:00:00
131.3,134.23,248.66,2016-11-03 08:00:00
96.4,82.64,249.07,2016-11-03 09:00:00
75.64,56.05,239.93,2016-11-03 10:00:00
79.26,74.73,239.45,2016-11-03 11:00:00
66.14,59.15,211.72,2016-11-03 12:00:00
57.48,40.52,199.42,2016-11-03 13:00:00
80.33,81.49,202.22,2016-11-03 14:00:00
82.08,84.11,197.0,2016-11-03 15:00:00
37.33,29.87,216.17,2016-11-03 16:00:00
20.42,17.91,141.31,2016-11-04 06:00:00
27.78,23.16,176.0,2016-11-04 07:00:00
33.58,23.66,185.17,2016-11-04 08:00:00
49.6,49.31,161.72,2016-11-04 09:00:00
22.48,21.77,56.83,2016-11-04 10:00:00
15.96,15.64,40.81,2016-11-06 08:00:00
22.73,22.91,57.37,2016-11-06 10:00:00
23.83,22.88,71.27,2016-11-06 11:00:00
30.77,27.05,99.85,2016-11-06 12:00:00
20.59,19.26,59.56,2016-11-08 10:00:00
36.99,37.12,68.14,2016-11-08 11:00:00
51.83,48.53,143.91,2016-11-08 12:00:00
61.8,61.15,139.03,2016-11-08 13:00:00
30.11,26.11,89.47,2016-11-08 14:00:00
17.99,18.29,48.13,2016-11-08 16:00:00
20.23,17.73,223.89,2016-11-09 02:00:00
90.22,72.61,248.96,2016-11-09 09:00:00
77.76,71.88,236.92,2016-11-09 10:00:00
66.94,59.39,210.11,2016-11-09 11:00:00
50.36,30.9,208.74,2016-11-09 12:00:00
51.27,31.94,196.18,2016-11-09 13:00:00
53.12,38.67,149.29,2016-11-09 14:00:00
57.81,34.35,192.02,2016-11-09 15:00:00
44.2,34.8,155.76,2016-11-09 16:00:00
18.14,17.89,124.41,2016-11-10 02:00:00
19.63,20.65,56.27,2016-11-10 06:00:00
20.81,21.98,225.63,2016-11-10 07:00:00
28.18,26.47,92.33,2016-11-10 08:00:00
59.07,53.46,217.37,2016-11-10 09:00:00
72.66,74.58,191.57,2016-11-10 10:00:00
61.6,56.57,203.89,2016-11-10 11:00:00
79.13,68.83,195.27,2016-11-10 12:00:00
79.7,76.9,196.97,2016-11-10 13:00:00
115.57,110.51,238.14,2016-11-10 14:00:00
18.45,19.04,36.73,2016-11-11 08:00:00
60.03,59.19,196.46,2016-11-11 09:00:00
62.72,61.67,165.52,2016-11-11 10:00:00
75.37,81.71,195.09,2016-11-11 11:00:00
36.56,34.81,87.29,2016-11-11 12:00:00
15.98,16.39,30.54,2016-11-11 13:00:00
24.13,23.59,65.9,2016-11-11 16:00:00
17.02,19.19,45.36,2016-11-12 02:00:00
15.82,15.33,41.87,2016-11-12 03:00:00
43.65,30.73,232.21,2016-11-12 05:00:00
24.81,23.81,80.26,2016-11-12 06:00:00
30.16,28.63,69.09,2016-11-12 07:00:00
107.43,92.49,249.07,2016-11-12 10:00:00
92.23,55.79,249.07,2016-11-12 11:00:00
112.36,115.94,214.75,2016-11-12 12:00:00
75.2,70.47,204.58,2016-11-12 13:00:00
37.56,27.56,131.97,2016-11-12 14:00:00
44.72,33.38,214.95,2016-11-12 15:00:00
63.57,49.61,240.03,2016-11-12 16:00:00
19.92,21.34,186.02,2016-11-13 02:00:00
17.35,16.73,59.59,2016-11-13 03:00:00
19.36,17.92,160.99,2016-11-13 04:00:00
29.22,23.13,216.14,2016-11-13 05:00:00
24.77,20.79,221.04,2016-11-13 06:00:00
135.4,124.81,248.96,2016-11-13 09:00:00
110.39,97.71,248.96,2016-11-13 10:00:00
96.0,94.89,248.73,2016-11-13 11:00:00
43.27,40.07,102.75,2016-11-13 14:00:00
32.69,28.64,108.34,2016-11-13 15:00:00
56.23,48.27,170.05,2016-11-13 16:00:00
21.62,23.08,80.0,2016-11-14 02:00:00
20.68,20.44,35.63,2016-11-14 03:00:00
22.41,23.25,35.56,2016-11-14 04:00:00
24.51,25.25,38.68,2016-11-14 05:00:00
43.87,41.57,106.24,2016-11-14 16:00:00
18.62,23.43,179.4,2016-11-15 02:00:00
25.33,26.43,38.45,2016-11-15 07:00:00
123.56,114.36,224.48,2016-11-15 13:00:00
18.78,20.77,29.81,2016-11-16 05:00:00
17.16,17.49,28.18,2016-11-17 05:00:00
18.57,19.41,29.28,2016-11-17 06:00:00
20.33,18.06,72.46,2016-11-17 15:00:00
29.6,26.1,102.0,2016-11-17 16:00:00
18.8,17.81,228.19,2016-11-18 02:00:00
19.21,18.5,183.54,2016-11-18 10:00:00
19.89,17.06,66.0,2016-11-18 13:00:00
21.42,18.62,247.82,2016-11-18 14:00:00
19.7,17.32,248.16,2016-11-18 15:00:00
22.15,19.73,92.36,2016-11-18 16:00:00
22.82,16.0,249.07,2016-11-19 15:00:00
24.12,19.29,248.27,2016-11-19 16:00:00
34.21,21.05,218.85,2016-11-21 10:00:00
25.3,15.63,120.81,2016-11-21 11:00:00
56.23,49.83,228.87,2016-11-21 12:00:00
32.48,22.76,157.44,2016-11-21 13:00:00
53.96,38.02,224.4,2016-11-22 09:00:00
48.19,44.29,182.19,2016-11-22 10:00:00
22.72,15.81,105.84,2016-11-22 11:00:00
47.56,22.81,232.1,2016-11-22 13:00:00
65.99,55.68,235.48,2016-11-22 14:00:00
36.06,29.96,138.88,2016-11-22 15:00:00
35.43,22.69,221.21,2016-11-22 16:00:00
32.39,33.41,217.4,2016-11-23 02:00:00
19.76,19.12,178.81,2016-11-23 03:00:00
21.74,16.2,221.81,2016-11-23 06:00:00
31.14,18.33,236.76,2016-11-23 07:00:00
26.47,23.86,104.71,2016-11-23 08:00:00
26.2,28.36,186.58,2016-11-23 09:00:00
30.66,25.69,198.87,2016-11-23 10:00:00
70.78,59.96,244.74,2016-11-23 11:00:00
68.88,56.39,181.5,2016-11-23 12:00:00
63.21,52.08,182.7,2016-11-23 13:00:00
47.16,30.44,197.11,2016-11-23 14:00:00
42.28,25.9,188.66,2016-11-23 15:00:00
36.26,23.02,213.33,2016-11-23 16:00:00
32.92,29.9,137.65,2016-11-24 06:00:00
87.93,77.53,229.29,2016-11-24 07:00:00
78.26,72.9,215.86,2016-11-24 08:00:00
43.26,47.14,122.73,2016-11-24 09:00:00
97.37,70.42,222.64,2016-11-24 10:00:00
101.71,89.55,231.98,2016-11-24 11:00:00
82.63,55.0,239.45,2016-11-24 12:00:00
107.13,89.26,246.56,2016-11-24 13:00:00
97.28,96.66,237.43,2016-11-24 14:00:00
76.88,75.03,180.81,2016-11-24 15:00:00
46.73,48.99,77.53,2016-11-24 16:00:00
30.49,28.72,85.69,2016-11-24 17:00:00
17.16,15.6,47.96,2016-11-25 02:00:00
20.82,20.37,181.64,2016-11-25 04:00:00
70.81,44.15,226.0,2016-11-25 05:00:00
55.88,52.95,244.67,2016-11-25 06:00:00
34.67,34.27,97.92,2016-11-25 07:00:00
36.74,30.01,237.36,2016-11-25 08:00:00
73.17,55.39,239.45,2016-11-25 09:00:00
58.13,54.2,174.81,2016-11-25 10:00:00
44.68,43.27,168.56,2016-11-25 11:00:00
69.01,70.38,130.16,2016-11-25 12:00:00
28.46,26.89,75.49,2016-11-25 13:00:00
44.71,40.13,114.27,2016-11-25 14:00:00
49.25,37.68,196.54,2016-11-25 15:00:00
58.94,56.72,158.85,2016-11-25 16:00:00
46.57,59.45,102.15,2016-11-25 17:00:00
34.69,29.09,119.09,2016-11-26 08:00:00
59.95,57.11,206.97,2016-11-26 09:00:00
36.24,33.96,111.68,2016-11-26 10:00:00
35.33,32.55,104.11,2016-11-26 11:00:00
24.65,22.7,55.16,2016-11-26 12:00:00
17.52,18.26,35.13,2016-11-26 13:00:00
17.16,16.12,44.0,2016-11-26 15:00:00
28.63,28.39,58.16,2016-11-26 16:00:00
39.39,44.73,92.7,2016-11-26 17:00:00
23.64,19.71,214.71,2016-11-27 06:00:00
21.54,20.25,85.39,2016-11-27 07:00:00
33.67,21.07,142.51,2016-11-27 09:00:00
48.39,45.7,112.15,2016-11-27 10:00:00
41.33,41.68,111.72,2016-11-27 11:00:00
31.88,31.2,74.56,2016-11-27 12:00:00
24.61,24.83,66.84,2016-11-27 13:00:00
15.0,15.38,37.46,2016-11-27 14:00:00
17.88,18.91,42.54,2016-11-27 17:00:00
28.85,24.77,120.56,2016-11-28 12:00:00
29.26,25.53,122.99,2016-11-29 17:00:00
20.63,20.8,43.8,2016-11-30 17:00:00
18.79,19.33,35.33,2016-12-01 17:00:00
21.36,20.23,49.04,2016-12-02 09:00:00
16.91,16.56,37.59,2016-12-02 10:00:00
19.92,18.75,48.82,2016-12-02 14:00:00
24.51,21.79,56.01,2016-12-02 17:00:00
29.42,26.69,61.84,2016-12-03 17:00:00
32.44,28.84,125.22,2016-12-04 17:00:00
28.21,26.05,111.61,2016-12-05 17:00:00
29.94,27.99,115.92,2016-12-06 17:00:00
50.9,36.11,215.57,2016-12-07 07:00:00
101.53,95.36,247.7,2016-12-07 08:00:00
50.3,53.84,202.39,2016-12-07 09:00:00
55.92,46.94,219.34,2016-12-07 10:00:00
80.34,82.87,222.35,2016-12-07 11:00:00
55.18,46.67,187.15,2016-12-07 12:00:00
24.99,18.17,75.99,2016-12-07 13:00:00
37.94,23.77,157.07,2016-12-07 14:00:00
80.35,56.8,248.77,2016-12-07 15:00:00
108.4,83.46,249.07,2016-12-07 16:00:00
92.4,89.5,231.14,2016-12-07 17:00:00
26.94,21.51,221.89,2016-12-08 02:00:00
30.85,26.46,248.05,2016-12-08 06:00:00
30.06,29.89,81.99,2016-12-08 07:00:00
31.38,30.07,209.78,2016-12-08 08:00:00
58.92,43.53,240.43,2016-12-08 09:00:00
92.1,88.28,237.06,2016-12-08 10:00:00
110.33,112.35,225.42,2016-12-08 11:00:00
63.74,65.24,197.79,2016-12-08 12:00:00
47.83,41.11,130.94,2016-12-08 13:00:00
63.61,53.5,232.02,2016-12-08 14:00:00
104.64,94.16,242.75,2016-12-08 15:00:00
16.62,16.48,215.93,2016-12-09 02:00:00
75.79,37.07,248.84,2016-12-09 06:00:00
129.17,122.28,248.39,2016-12-09 07:00:00
52.15,39.61,244.63,2016-12-09 08:00:00
35.64,33.26,192.15,2016-12-09 09:00:00
35.05,29.79,203.46,2016-12-09 10:00:00
105.6,108.54,231.68,2016-12-09 11:00:00
47.55,47.48,153.61,2016-12-09 12:00:00
46.02,37.3,180.54,2016-12-09 13:00:00
38.59,22.87,191.03,2016-12-09 14:00:00
37.17,30.68,133.78,2016-12-09 15:00:00
21.67,16.63,206.74,2016-12-09 16:00:00
24.05,23.76,154.48,2016-12-09 17:00:00
19.94,19.33,101.41,2016-12-10 02:00:00
19.07,17.05,103.42,2016-12-10 03:00:00
18.44,17.33,37.71,2016-12-10 04:00:00
20.05,18.14,182.54,2016-12-10 05:00:00
29.93,25.16,195.64,2016-12-10 06:00:00
68.61,63.7,248.96,2016-12-10 07:00:00
80.53,62.31,248.39,2016-12-10 08:00:00
89.15,88.25,202.85,2016-12-10 09:00:00
47.87,45.66,193.73,2016-12-10 10:00:00
39.62,41.98,101.85,2016-12-10 11:00:00
58.45,47.39,159.41,2016-12-10 12:00:00
59.47,53.67,153.48,2016-12-10 13:00:00
67.74,61.19,185.22,2016-12-10 14:00:00
35.55,29.63,118.51,2016-12-10 15:00:00
18.86,17.25,63.42,2016-12-10 16:00:00
29.02,28.45,67.02,2016-12-10 17:00:00
17.23,16.65,189.75,2016-12-11 02:00:00
25.31,19.12,198.84,2016-12-11 04:00:00
21.58,19.78,193.14,2016-12-11 05:00:00
18.24,17.21,77.37,2016-12-11 06:00:00
30.74,26.7,144.87,2016-12-11 07:00:00
