mean,median,max,time
18.31,15.84,248.39,2017-12-29 06:00:00
21.3,19.64,249.07,2017-12-30 06:00:00
19.61,18.77,217.92,2017-12-30 09:00:00
19.25,15.3,183.54,2017-12-30 12:00:00
18.22,18.33,42.84,2017-12-31 15:00:00
21.33,18.13,104.67,2018-01-01 15:00:00
20.57,20.19,199.56,2018-01-03 06:00:00
24.12,20.16,133.7,2018-01-03 15:00:00
23.45,19.28,249.07,2018-01-05 12:00:00
21.15,17.44,248.5,2018-01-05 15:00:00
31.8,17.08,146.59,2018-01-08 09:00:00
39.9,19.48,236.19,2018-01-08 12:00:00
55.65,37.17,249.07,2018-01-08 15:00:00
27.21,15.71,214.63,2018-01-09 09:00:00
30.07,21.4,134.94,2018-01-09 12:00:00
26.01,20.45,124.93,2018-01-09 15:00:00
28.72,17.92,235.05,2018-01-12 09:00:00
60.55,53.57,239.45,2018-01-13 09:00:00
54.7,43.54,236.94,2018-01-13 12:00:00
28.96,27.29,167.36,2018-01-14 06:00:00
24.37,19.47,197.76,2018-01-14 09:00:00
30.08,30.51,59.63,2018-01-14 12:00:00
29.02,27.33,106.57,2018-01-15 06:00:00
26.21,23.84,89.1,2018-01-15 09:00:00
29.44,22.63,212.6,2018-01-16 09:00:00
43.81,42.87,223.89,2018-01-19 06:00:00
58.19,48.96,220.54,2018-01-19 09:00:00
58.86,45.04,212.02,2018-01-20 06:00:00
39.13,37.97,172.74,2018-01-21 09:00:00
72.89,64.3,239.35,2018-01-21 12:00:00
31.02,22.24,168.79,2018-01-21 15:00:00
22.52,21.41,57.09,2018-01-22 06:00:00
34.44,30.36,202.33,2018-01-22 09:00:00
28.83,24.69,94.64,2018-01-24 12:00:00
26.21,21.68,86.76,2018-01-24 15:00:00
23.33,24.23,220.95,2018-01-25 03:00:00
24.92,27.08,247.25,2018-01-25 06:00:00
45.87,35.28,232.87,2018-01-25 09:00:00
43.93,40.56,126.79,2018-01-25 15:00:00
19.53,20.63,66.69,2018-01-26 03:00:00
23.74,20.13,197.26,2018-01-26 09:00:00
23.81,25.8,86.58,2018-01-27 09:00:00
46.89,41.14,117.99,2018-01-27 12:00:00
16.63,15.51,106.38,2018-01-28 03:00:00
22.67,20.91,248.84,2018-01-28 06:00:00
43.55,29.21,237.66,2018-01-28 09:00:00
58.66,48.53,196.02,2018-01-28 12:00:00
19.95,19.13,101.61,2018-01-29 03:00:00
25.57,23.36,245.08,2018-01-29 06:00:00
95.97,87.4,249.07,2018-01-29 09:00:00
44.1,33.8,134.46,2018-01-29 12:00:00
19.31,15.38,98.91,2018-01-30 15:00:00
26.42,26.0,224.48,2018-01-31 03:00:00
161.43,166.11,249.07,2018-01-31 09:00:00
39.58,32.66,140.52,2018-01-31 12:00:00
35.68,28.91,220.59,2018-01-31 15:00:00
17.37,16.61,63.47,2018-02-01 03:00:00
23.12,22.52,198.75,2018-02-01 06:00:00
27.18,22.89,249.07,2018-02-01 12:00:00
19.72,17.55,121.01,2018-02-01 15:00:00
17.82,15.6,197.61,2018-02-02 06:00:00
26.51,21.66,156.98,2018-02-02 09:00:00
27.13,23.49,248.96,2018-02-02 12:00:00
32.32,21.59,207.08,2018-02-03 09:00:00
22.91,19.36,248.73,2018-02-03 12:00:00
38.95,27.24,226.81,2018-02-05 09:00:00
42.59,29.03,198.26,2018-02-05 12:00:00
37.43,27.84,226.3,2018-02-06 09:00:00
67.13,50.81,248.27,2018-02-10 09:00:00
39.73,29.05,202.45,2018-02-10 12:00:00
21.81,17.77,65.75,2018-02-15 09:00:00
49.42,43.49,159.32,2018-02-15 12:00:00
54.61,51.16,220.81,2018-02-15 15:00:00
22.8,21.14,189.53,2018-02-17 03:00:00
27.15,25.13,134.91,2018-02-17 06:00:00
59.64,57.97,225.4,2018-02-17 09:00:00
57.78,49.73,214.34,2018-02-17 12:00:00
17.34,17.26,38.26,2018-02-18 06:00:00
48.37,37.8,207.03,2018-02-18 09:00:00
41.28,31.12,174.21,2018-02-18 12:00:00
38.58,32.11,226.0,2018-02-18 15:00:00
21.19,15.86,63.46,2018-02-19 09:00:00
39.58,33.8,154.58,2018-02-19 12:00:00
40.09,36.1,118.51,2018-02-21 09:00:00
21.42,19.21,78.57,2018-02-22 09:00:00
17.2,16.37,45.62,2018-02-22 12:00:00
32.08,31.5,100.34,2018-02-23 06:00:00
99.18,90.95,234.67,2018-02-23 09:00:00
24.36,18.87,111.14,2018-02-23 12:00:00
39.45,26.49,247.36,2018-02-24 06:00:00
34.43,30.47,210.58,2018-02-24 09:00:00
18.99,18.0,64.47,2018-02-24 12:00:00
16.65,18.11,27.59,2018-02-25 09:00:00
26.3,25.67,65.54,2018-02-26 12:00:00
105.83,97.53,249.07,2018-02-27 12:00:00
55.39,45.46,225.7,2018-02-28 12:00:00
23.59,19.42,234.18,2018-03-01 03:00:00
27.38,27.14,211.42,2018-03-01 06:00:00
58.6,57.1,193.84,2018-03-01 12:00:00
14.18,17.84,100.88,2018-03-02 03:00:00
20.97,23.31,37.54,2018-03-04 09:00:00
21.06,23.09,42.1,2018-03-04 12:00:00
21.01,21.45,99.35,2018-03-05 09:00:00
33.04,29.72,248.73,2018-03-05 12:00:00
90.7,78.12,239.45,2018-03-10 06:00:00
51.02,48.68,199.63,2018-03-10 09:00:00
30.66,28.21,104.53,2018-03-10 12:00:00
52.08,44.66,222.41,2018-03-13 09:00:00
25.63,20.75,107.28,2018-03-13 12:00:00
17.91,16.37,76.38,2018-03-14 09:00:00
29.05,27.43,96.27,2018-03-14 12:00:00
52.58,40.87,208.7,2018-03-15 09:00:00
79.08,66.34,232.51,2018-03-16 06:00:00
74.1,62.53,235.27,2018-03-16 09:00:00
69.3,62.76,211.71,2018-03-16 12:00:00
29.97,25.2,167.24,2018-03-17 09:00:00
39.46,37.05,105.16,2018-03-17 12:00:00
85.87,60.87,230.78,2018-03-18 12:00:00
37.2,34.63,193.34,2018-03-19 09:00:00
26.75,24.33,96.53,2018-03-19 12:00:00
22.41,19.55,87.21,2018-03-20 12:00:00
80.95,67.38,248.55,2018-03-25 06:00:00
77.94,62.08,244.27,2018-03-25 09:00:00
39.83,33.93,218.02,2018-03-25 12:00:00
22.62,21.24,249.07,2018-03-26 06:00:00
76.16,59.76,239.45,2018-03-26 09:00:00
49.75,40.19,247.82,2018-03-26 12:00:00
36.21,27.07,248.5,2018-03-27 06:00:00
47.27,39.59,231.08,2018-03-27 09:00:00
38.2,35.46,243.71,2018-03-27 12:00:00
24.27,21.36,100.95,2018-03-31 06:00:00
19.24,20.23,39.53,2018-04-01 06:00:00
21.3,22.69,57.9,2018-04-01 09:00:00
33.75,25.41,246.22,2018-04-04 12:00:00
36.14,27.9,226.59,2018-04-09 06:00:00
27.31,20.09,210.16,2018-04-09 09:00:00
60.52,56.06,239.45,2018-04-10 06:00:00
58.55,42.99,238.85,2018-04-10 09:00:00
64.13,60.04,222.11,2018-04-11 06:00:00
40.11,39.74,92.89,2018-04-11 09:00:00
20.34,16.2,185.87,2018-04-12 06:00:00
35.21,32.98,188.07,2018-04-12 09:00:00
28.1,20.52,236.76,2018-04-13 06:00:00
27.3,24.68,196.46,2018-04-13 09:00:00
87.33,88.39,240.58,2018-04-20 09:00:00
42.73,40.72,239.45,2018-04-21 06:00:00
40.36,37.75,191.2,2018-04-21 09:00:00
20.9,18.62,64.73,2018-04-24 09:00:00
23.37,22.56,112.24,2018-04-25 09:00:00
71.36,62.63,239.45,2018-04-26 09:00:00
65.37,53.51,249.07,2018-04-27 09:00:00
30.5,26.81,249.07,2018-04-28 09:00:00
35.75,23.78,224.48,2018-04-30 09:00:00
48.27,41.12,224.48,2018-05-01 09:00:00
27.27,28.28,139.84,2018-08-11 09:00:00
48.66,30.63,224.48,2018-08-12 09:00:00
47.54,50.43,114.7,2018-08-13 09:00:00
34.53,18.03,162.29,2018-08-15 09:00:00
50.71,48.48,150.63,2018-08-16 09:00:00
26.02,25.15,93.83,2018-08-17 09:00:00
30.94,25.53,132.82,2018-08-18 09:00:00
18.56,16.59,61.41,2018-08-19 09:00:00
25.34,20.11,195.98,2018-08-20 09:00:00
97.6,41.24,249.07,2018-08-26 09:00:00
39.86,28.62,234.07,2018-08-27 06:00:00
29.8,28.33,107.44,2018-08-27 09:00:00
24.44,24.68,63.99,2018-08-28 09:00:00
15.83,15.88,43.99,2018-08-29 09:00:00
15.26,15.53,31.17,2018-08-30 09:00:00
15.54,15.26,40.55,2018-08-31 09:00:00
59.45,34.29,238.26,2018-09-10 12:00:00
23.13,16.14,88.48,2018-09-12 09:00:00
24.0,23.15,86.09,2018-09-13 09:00:00
25.87,19.63,115.29,2018-09-13 12:00:00
74.81,68.55,218.22,2018-09-14 09:00:00
60.5,62.97,210.11,2018-09-14 12:00:00
31.17,30.67,143.42,2018-09-18 09:00:00
21.49,18.02,106.64,2018-09-22 06:00:00
26.73,22.45,117.51,2018-09-22 09:00:00
22.73,19.95,85.85,2018-09-22 12:00:00
19.7,18.04,85.76,2018-09-23 06:00:00
19.16,17.57,82.32,2018-09-23 09:00:00
28.76,26.72,114.04,2018-09-23 12:00:00
20.17,22.35,41.82,2018-09-24 06:00:00
29.03,28.87,117.49,2018-09-24 09:00:00
30.81,22.57,108.05,2018-09-25 09:00:00
29.04,28.21,82.02,2018-09-25 12:00:00
16.67,16.38,179.11,2018-09-26 06:00:00
15.74,17.12,33.69,2018-09-26 09:00:00
27.21,23.22,116.81,2018-09-26 12:00:00
33.52,24.86,125.84,2018-09-27 09:00:00
35.41,37.25,116.96,2018-09-27 12:00:00
24.38,20.76,248.73,2018-09-28 06:00:00
64.31,43.72,249.07,2018-09-29 06:00:00
89.27,77.94,249.07,2018-09-29 09:00:00
53.68,46.6,234.07,2018-09-29 12:00:00
24.13,21.64,131.61,2018-09-30 12:00:00
86.32,82.61,249.07,2018-10-01 09:00:00
70.54,64.14,247.59,2018-10-01 12:00:00
48.75,44.45,190.64,2018-10-05 09:00:00
25.25,23.96,245.54,2018-10-05 12:00:00
54.8,56.44,240.66,2018-10-10 09:00:00
110.67,115.46,223.55,2018-10-10 12:00:00
23.52,20.64,73.08,2018-10-11 09:00:00
31.93,29.03,184.15,2018-10-12 09:00:00
20.89,21.31,65.43,2018-10-15 09:00:00
21.73,16.38,103.37,2018-10-15 12:00:00
34.15,25.54,137.44,2018-10-21 12:00:00
23.86,23.73,83.48,2018-10-22 09:00:00
43.12,32.79,119.82,2018-10-23 09:00:00
21.18,20.59,59.79,2018-10-23 12:00:00
15.67,15.84,247.13,2018-10-24 03:00:00
16.9,16.01,232.93,2018-10-25 03:00:00
20.42,18.77,248.96,2018-10-25 06:00:00
33.58,28.47,134.2,2018-10-25 09:00:00
23.0,23.8,68.06,2018-10-25 12:00:00
15.59,17.12,28.52,2018-10-26 06:00:00
16.19,18.62,30.39,2018-10-26 12:00:00
18.0,19.26,239.0,2018-10-27 06:00:00
17.02,15.92,35.84,2018-10-27 12:00:00
14.83,15.14,220.37,2018-10-28 06:00:00
14.96,15.68,169.71,2018-10-28 09:00:00
15.66,16.44,27.93,2018-10-28 12:00:00
20.79,17.01,241.43,2018-10-31 12:00:00
21.74,18.64,138.36,2018-11-01 06:00:00
75.16,73.95,226.31,2018-11-01 09:00:00
105.65,100.61,230.27,2018-11-05 06:00:00
73.55,54.33,246.91,2018-11-05 09:00:00
55.96,53.26,228.39,2018-11-05 12:00:00
75.22,63.12,239.45,2018-11-05 15:00:00
45.22,46.95,102.43,2018-11-06 09:00:00
39.54,38.7,87.92,2018-11-06 12:00:00
23.89,22.86,86.32,2018-11-07 06:00:00
26.93,15.42,212.36,2018-11-08 09:00:00
40.82,35.64,176.64,2018-11-10 09:00:00
29.37,26.34,163.74,2018-11-12 06:00:00
21.99,22.93,48.96,2018-11-12 09:00:00
18.47,20.23,48.68,2018-11-19 06:00:00
17.38,19.18,245.31,2018-11-20 03:00:00
16.42,17.74,28.65,2018-11-20 06:00:00
26.61,24.99,99.97,2018-11-20 09:00:00
16.88,18.64,28.52,2018-11-21 03:00:00
56.51,56.32,176.45,2019-01-01 09:00:00
38.02,38.93,104.83,2019-01-04 09:00:00
65.46,58.41,234.34,2019-01-04 12:00:00
38.39,31.11,222.49,2019-01-04 15:00:00
20.66,18.64,106.83,2019-01-05 03:00:00
31.37,25.28,199.27,2019-01-05 09:00:00
38.1,30.27,195.25,2019-01-05 12:00:00
40.22,43.76,190.66,2019-01-06 09:00:00
39.36,38.15,116.78,2019-01-06 12:00:00
21.81,20.53,64.71,2019-01-07 09:00:00
20.73,20.66,46.58,2019-01-08 09:00:00
22.37,18.84,71.97,2019-01-11 06:00:00
18.01,15.26,101.04,2019-01-17 15:00:00
17.02,15.73,248.84,2019-01-18 03:00:00
31.37,18.97,151.83,2019-01-18 09:00:00
23.95,26.07,59.05,2019-01-20 15:00:00
27.28,28.47,41.7,2019-01-21 09:00:00
25.24,26.66,36.26,2019-01-21 12:00:00
20.89,21.94,223.89,2019-01-21 15:00:00
26.07,23.65,249.07,2019-01-22 06:00:00
20.4,20.42,31.22,2019-01-22 12:00:00
17.86,17.58,103.54,2019-01-22 15:00:00
19.38,18.54,248.73,2019-01-23 06:00:00
74.74,91.27,227.96,2019-01-23 09:00:00
43.04,44.11,248.39,2019-01-24 06:00:00
31.44,31.43,248.96,2019-01-24 09:00:00
22.89,22.8,63.69,2019-01-24 12:00:00
19.16,20.66,60.8,2019-01-24 15:00:00
24.21,17.46,147.14,2019-01-25 06:00:00
26.02,24.81,79.21,2019-01-25 09:00:00
34.37,27.19,136.0,2019-01-25 12:00:00
18.45,15.03,64.2,2019-01-25 15:00:00
39.98,28.47,126.3,2019-01-26 12:00:00
17.26,16.06,55.72,2019-01-26 15:00:00
52.61,34.0,238.36,2019-01-31 09:00:00
105.28,106.61,247.13,2019-01-31 12:00:00
57.08,35.78,236.32,2019-01-31 15:00:00
21.7,20.83,67.95,2019-02-01 03:00:00
54.68,45.85,248.73,2019-02-01 06:00:00
51.43,38.63,239.45,2019-02-01 09:00:00
71.36,49.51,237.96,2019-02-01 12:00:00
63.79,48.01,234.37,2019-02-01 15:00:00
56.07,24.22,239.45,2019-02-02 06:00:00
75.3,65.71,237.66,2019-02-02 09:00:00
66.96,63.5,199.26,2019-02-02 12:00:00
43.34,23.22,204.92,2019-02-02 15:00:00
21.91,19.92,92.78,2019-02-04 12:00:00
19.4,20.08,61.92,2019-02-04 15:00:00
24.0,23.7,90.28,2019-02-08 09:00:00
20.54,17.85,81.77,2019-02-09 09:00:00
18.05,17.06,60.89,2019-02-09 12:00:00
22.04,23.8,97.94,2019-02-11 15:00:00
14.69,15.8,34.76,2019-02-13 03:00:00
35.3,25.63,164.38,2019-02-13 06:00:00
52.36,48.29,173.7,2019-02-13 09:00:00
50.65,47.33,144.05,2019-02-13 12:00:00
13.23,16.08,32.3,2019-02-14 03:00:00
21.6,23.93,39.64,2019-02-14 06:00:00
47.1,36.17,205.1,2019-02-14 09:00:00
17.43,19.89,28.63,2019-02-17 12:00:00
24.01,26.02,43.86,2019-02-18 12:00:00
22.31,23.23,34.89,2019-02-20 09:00:00
21.59,20.66,248.84,2019-02-21 06:00:00
55.08,26.14,248.84,2019-02-21 09:00:00
73.05,62.23,235.09,2019-02-21 12:00:00
16.17,15.43,55.16,2019-02-22 09:00:00
102.33,102.5,246.22,2019-02-27 12:00:00
19.04,20.12,72.2,2019-02-28 06:00:00
90.52,82.92,239.45,2019-02-28 09:00:00
76.78,59.58,239.15,2019-02-28 12:00:00
38.9,22.81,231.98,2019-03-01 06:00:00
82.17,73.19,228.99,2019-03-01 09:00:00
24.74,22.1,136.94,2019-03-01 12:00:00
23.34,23.28,66.97,2019-03-02 06:00:00
50.85,35.81,211.64,2019-03-02 09:00:00
76.92,64.75,226.59,2019-03-02 12:00:00
76.49,74.85,215.11,2019-03-04 09:00:00
99.1,97.96,200.88,2019-03-04 12:00:00
23.17,19.92,115.44,2019-03-08 09:00:00
19.69,15.58,84.15,2019-03-09 12:00:00
30.47,31.7,75.56,2019-03-12 09:00:00
20.08,19.04,57.29,2019-03-12 12:00:00
17.64,17.75,36.51,2019-03-14 06:00:00
43.49,34.68,172.47,2019-03-14 12:00:00
18.84,20.74,36.01,2019-03-15 06:00:00
17.87,20.18,69.98,2019-03-16 06:00:00
62.72,58.9,214.62,2019-03-16 09:00:00
32.44,27.66,105.17,2019-03-16 12:00:00
87.97,87.45,239.45,2019-03-17 06:00:00
32.23,27.45,164.84,2019-03-17 09:00:00
20.4,20.61,34.17,2019-03-20 06:00:00
26.01,23.17,79.75,2019-03-20 09:00:00
22.37,26.96,73.25,2019-03-20 12:00:00
17.59,20.33,29.92,2019-03-22 09:00:00
16.25,19.34,39.01,2019-03-22 12:00:00
17.5,15.85,61.85,2019-03-27 09:00:00
40.96,36.27,217.74,2019-03-28 06:00:00
24.88,23.53,74.1,2019-03-29 09:00:00
38.21,31.29,131.97,2019-03-31 06:00:00
42.71,25.41,190.99,2019-03-31 12:00:00
36.33,31.82,196.1,2019-04-01 06:00:00
54.93,51.47,213.55,2019-04-01 09:00:00
44.37,40.67,216.67,2019-04-01 12:00:00
34.75,33.51,233.99,2019-04-03 06:00:00
41.16,29.83,223.75,2019-04-03 09:00:00
60.25,51.11,238.43,2019-04-03 12:00:00
60.35,45.59,234.59,2019-04-04 09:00:00
26.75,18.85,216.53,2019-04-04 12:00:00
33.98,32.94,237.72,2019-04-05 06:00:00
33.05,25.31,238.56,2019-04-05 09:00:00
38.76,21.75,189.51,2019-04-05 12:00:00
27.32,18.17,224.48,2019-04-08 06:00:00
55.77,44.97,239.45,2019-04-08 09:00:00
25.95,15.88,153.57,2019-04-09 06:00:00
27.37,25.64,84.7,2019-04-09 09:00:00
33.55,25.01,223.54,2019-04-15 09:00:00
70.15,60.95,242.98,2019-04-16 06:00:00
19.08,18.36,59.19,2019-04-16 09:00:00
14.67,15.17,30.77,2019-04-17 09:00:00
16.39,17.26,37.11,2019-04-19 09:00:00
30.51,32.42,69.63,2019-04-21 09:00:00
34.37,19.05,139.18,2019-04-24 09:00:00
75.58,79.04,227.41,2019-04-25 09:00:00
97.58,86.99,239.69,2019-04-27 09:00:00
49.99,42.97,224.48,2019-04-28 09:00:00
32.57,18.38,224.48,2019-04-29 09:00:00
34.43,19.52,224.48,2019-04-30 09:00:00
71.12,63.69,227.66,2019-05-01 09:00:00
80.82,72.83,230.01,2019-05-02 09:00:00
23.68,21.95,67.63,2019-05-03 09:00:00
150.55,190.48,239.45,2019-05-04 09:00:00
66.27,61.87,234.18,2019-05-05 09:00:00
45.88,32.7,224.48,2019-05-06 09:00:00
25.88,22.92,79.36,2019-08-15 09:00:00
21.95,22.85,61.15,2019-08-17 09:00:00
40.0,21.16,171.44,2019-08-26 09:00:00
67.34,60.92,228.66,2019-08-27 09:00:00
43.58,34.13,190.8,2019-08-31 06:00:00
87.25,59.09,239.45,2019-08-31 09:00:00
77.37,67.17,236.16,2019-09-01 06:00:00
85.7,68.2,239.45,2019-09-01 09:00:00
18.81,18.27,220.95,2019-09-02 06:00:00
24.6,21.41,192.77,2019-09-02 09:00:00
33.36,23.36,218.22,2019-09-03 06:00:00
20.21,19.31,84.08,2019-09-03 09:00:00
21.33,16.25,111.63,2019-09-04 09:00:00
37.87,27.9,214.63,2019-09-05 06:00:00
43.29,38.7,153.76,2019-09-05 09:00:00
28.93,19.6,187.19,2019-09-05 12:00:00
22.89,23.54,223.77,2019-09-06 06:00:00
46.98,46.03,194.53,2019-09-06 09:00:00
18.0,15.25,118.7,2019-09-07 06:00:00
33.34,27.71,156.15,2019-09-07 09:00:00
32.43,33.1,109.6,2019-09-08 06:00:00
37.0,32.78,193.5,2019-09-08 09:00:00
39.54,36.23,220.37,2019-09-09 06:00:00
73.58,60.25,238.56,2019-09-09 09:00:00
45.38,32.21,195.88,2019-09-09 12:00:00
34.29,29.43,177.49,2019-09-10 12:00:00
29.12,24.91,220.37,2019-09-11 06:00:00
20.63,19.57,53.53,2019-09-11 09:00:00
21.59,18.3,212.15,2019-09-11 12:00:00
50.93,48.63,213.74,2019-09-12 09:00:00
18.16,18.68,142.86,2019-09-12 12:00:00
17.19,15.66,122.78,2019-09-13 06:00:00
28.91,28.73,216.2,2019-09-13 09:00:00
19.38,18.76,64.74,2019-09-13 12:00:00
15.06,15.11,38.48,2019-09-14 06:00:00
36.78,33.79,249.07,2019-09-18 06:00:00
23.64,17.89,159.9,2019-09-18 09:00:00
20.01,20.72,70.14,2019-09-18 12:00:00
26.18,21.45,139.27,2019-09-21 09:00:00
18.98,17.16,86.16,2019-09-21 12:00:00
32.54,32.16,160.98,2019-09-24 06:00:00
19.0,16.64,70.07,2019-09-24 09:00:00
17.98,16.77,54.88,2019-09-25 09:00:00
21.16,17.43,105.41,2019-09-27 09:00:00
52.11,46.92,162.81,2019-09-27 12:00:00
49.72,43.81,228.39,2019-09-28 06:00:00
53.4,45.72,239.45,2019-09-28 09:00:00
53.7,55.65,175.7,2019-09-28 12:00:00
53.41,45.56,215.92,2019-10-01 06:00:00
40.34,34.73,208.49,2019-10-01 09:00:00
33.85,29.37,189.54,2019-10-09 09:00:00
18.48,20.18,52.35,2019-10-12 06:00:00
29.46,28.88,90.8,2019-10-12 09:00:00
15.62,17.22,27.93,2019-10-13 06:00:00
15.63,17.02,27.46,2019-10-13 09:00:00
17.89,17.2,222.41,2019-10-14 06:00:00
19.08,17.45,248.96,2019-10-15 06:00:00
16.94,16.76,32.69,2019-10-15 09:00:00
19.34,18.6,248.27,2019-10-16 06:00:00
21.3,22.28,43.24,2019-10-16 09:00:00
16.59,16.39,30.74,2019-10-16 12:00:00
29.71,22.9,100.37,2019-10-17 09:00:00
32.34,31.61,76.22,2019-10-17 12:00:00
19.5,17.7,97.52,2019-10-18 06:00:00
20.0,20.02,67.41,2019-10-18 09:00:00
15.93,17.39,33.79,2019-10-18 12:00:00
36.96,37.26,73.05,2019-10-19 09:00:00
24.55,27.01,60.79,2019-10-19 12:00:00
25.44,26.32,61.5,2019-10-20 09:00:00
29.21,28.55,86.69,2019-10-20 12:00:00
18.92,15.75,244.28,2019-10-21 09:00:00
71.02,61.32,248.96,2019-10-24 09:00:00
107.6,104.85,237.48,2019-10-24 12:00:00
34.49,33.82,227.68,2019-10-25 03:00:00
91.7,71.3,239.45,2019-10-25 06:00:00
77.31,77.17,182.15,2019-10-25 09:00:00
23.11,17.88,102.47,2019-10-25 12:00:00
54.63,44.38,222.41,2019-10-26 06:00:00
88.44,76.55,234.37,2019-10-26 09:00:00
51.12,45.74,143.99,2019-10-26 12:00:00
18.85,18.52,53.01,2019-10-30 09:00:00
48.93,50.1,104.02,2019-10-30 12:00:00
49.18,49.76,198.1,2019-11-04 12:00:00
19.2,21.66,142.86,2019-11-05 15:00:00
112.28,119.99,217.42,2019-11-11 12:00:00
42.59,51.07,115.45,2019-11-11 15:00:00
17.27,18.44,242.94,2019-11-12 03:00:00
26.43,23.81,249.07,2019-11-13 06:00:00
20.98,21.52,33.24,2019-11-13 09:00:00
18.5,19.0,33.21,2019-11-13 12:00:00
15.35,15.9,27.71,2019-11-14 03:00:00
16.7,19.11,27.59,2019-11-17 12:00:00
16.97,18.09,27.84,2019-11-18 12:00:00
14.72,17.62,46.57,2019-11-18 15:00:00
53.82,44.32,141.01,2019-11-21 12:00:00
24.04,19.61,153.6,2019-11-21 15:00:00
30.51,28.88,132.89,2019-11-22 09:00:00
40.63,39.96,100.33,2019-11-22 12:00:00
51.71,44.37,180.52,2019-11-23 09:00:00
57.13,54.55,175.74,2019-11-23 12:00:00
38.74,40.22,93.68,2019-11-23 15:00:00
22.46,23.04,57.05,2019-11-24 09:00:00
24.86,20.89,89.06,2019-11-24 12:00:00
15.9,16.86,27.46,2019-12-08 03:00:00
16.54,17.68,28.29,2019-12-08 06:00:00
17.85,20.23,27.57,2019-12-09 03:00:00
21.24,21.15,66.06,2019-12-11 15:00:00
22.72,21.27,248.5,2019-12-12 03:00:00
24.2,24.93,34.97,2019-12-12 09:00:00
22.01,22.44,58.51,2019-12-12 12:00:00
24.33,21.26,249.07,2019-12-12 15:00:00
25.52,22.86,249.07,2019-12-13 06:00:00
20.57,21.05,36.51,2019-12-13 09:00:00
19.54,20.28,34.37,2019-12-13 12:00:00
19.65,18.35,221.14,2019-12-13 15:00:00
19.32,17.35,249.07,2019-12-14 06:00:00
17.41,17.4,32.28,2019-12-14 09:00:00
50.33,37.67,172.22,2019-12-18 12:00:00
34.97,32.89,222.71,2019-12-18 15:00:00
37.91,39.27,97.36,2019-12-19 06:00:00
65.25,56.23,248.39,2019-12-19 09:00:00
39.74,39.93,230.47,2019-12-19 12:00:00
16.0,15.84,73.76,2019-12-19 15:00:00
25.21,18.54,92.47,2019-12-21 09:00:00
21.38,21.67,44.2,2019-12-23 12:00:00
38.27,23.79,201.03,2020-01-03 09:00:00
25.81,24.17,213.91,2020-01-04 15:00:00
31.56,22.91,135.95,2020-01-05 12:00:00
18.5,19.7,36.19,2020-01-06 03:00:00
17.62,18.2,28.58,2020-01-06 06:00:00
16.87,17.57,30.13,2020-01-06 09:00:00
19.71,18.04,249.07,2020-01-08 03:00:00
17.75,18.02,38.27,2020-01-08 06:00:00
24.34,24.01,54.47,2020-01-08 09:00:00
18.21,16.73,246.2,2020-01-08 12:00:00
21.59,18.22,248.96,2020-01-08 15:00:00
24.22,22.81,248.73,2020-01-10 03:00:00
104.43,110.03,234.89,2020-01-10 09:00:00
60.76,55.23,224.48,2020-01-10 12:00:00
19.08,18.5,248.96,2020-01-11 03:00:00
33.61,31.05,87.75,2020-01-11 09:00:00
24.84,26.07,40.9,2020-01-11 12:00:00
27.44,26.16,224.48,2020-01-11 15:00:00
24.22,22.13,248.96,2020-01-12 06:00:00
21.83,22.3,36.54,2020-01-12 09:00:00
18.5,18.69,34.74,2020-01-12 12:00:00
18.98,17.27,110.45,2020-01-12 15:00:00
18.17,19.59,32.16,2020-01-14 09:00:00
20.2,20.3,46.65,2020-01-14 15:00:00
25.86,24.16,78.53,2020-01-15 09:00:00
17.46,18.58,31.63,2020-01-15 12:00:00
17.94,17.99,40.82,2020-01-15 15:00:00
26.72,28.54,246.68,2020-01-16 09:00:00
47.8,40.26,151.95,2020-01-21 15:00:00
39.13,47.09,155.53,2020-01-22 09:00:00
33.08,36.9,83.02,2020-01-22 12:00:00
47.45,44.07,157.17,2020-01-29 09:00:00
25.15,22.63,99.55,2020-01-30 12:00:00
38.37,37.17,165.62,2020-01-31 09:00:00
17.78,18.29,33.31,2020-02-03 03:00:00
20.85,21.93,54.38,2020-02-03 06:00:00
15.76,16.09,27.92,2020-02-04 06:00:00
37.29,35.1,122.36,2020-02-04 09:00:00
19.08,20.94,49.19,2020-02-05 03:00:00
23.05,24.45,53.33,2020-02-05 09:00:00
43.0,36.57,165.23,2020-02-06 12:00:00
17.12,19.8,233.36,2020-02-07 15:00:00
24.25,25.21,35.69,2020-02-08 09:00:00
17.09,18.7,29.11,2020-02-10 06:00:00
17.42,16.6,248.84,2020-02-11 06:00:00
18.29,17.52,35.15,2020-02-11 09:00:00
53.5,58.86,160.28,2020-02-12 09:00:00
18.07,15.44,60.17,2020-02-12 12:00:00
14.41,17.2,54.08,2020-02-12 15:00:00
29.74,21.48,189.35,2020-02-15 12:00:00
41.49,35.04,201.92,2020-02-18 06:00:00
40.55,37.1,138.69,2020-02-18 09:00:00
62.39,57.09,201.91,2020-02-18 12:00:00
70.99,56.57,235.34,2020-02-18 15:00:00
33.48,27.69,145.47,2020-02-19 09:00:00
45.3,48.2,89.19,2020-02-20 12:00:00
17.47,16.58,63.25,2020-02-21 06:00:00
53.36,32.88,220.59,2020-02-21 09:00:00
29.57,28.24,78.83,2020-02-27 09:00:00
