segment,mean,median,max
2015-03-30-4,0.00,0.00,0.00
2015-03-30-5,4.65,0.00,49.51
2015-03-30-6,19.22,19.50,70.72
2015-03-30-7,24.43,19.35,248.84
2015-03-30-8,21.88,19.54,227.83
2015-03-30-9,19.46,15.88,171.50
2015-03-30-10,72.07,44.61,248.50
2015-03-30-11,35.60,28.71,247.22
2015-03-30-12,11.79,9.83,39.35
2015-03-30-13,18.26,14.38,248.73
2015-03-30-14,2.51,0.00,220.54
2015-03-30-15,0.00,0.00,0.00
2015-03-30-16,0.00,0.00,0.00
2015-03-30-17,0.00,0.00,0.00
2015-03-30-18,0.00,0.00,0.00
2015-03-30-19,0.00,0.00,0.00
2015-03-30-20,0.00,0.00,0.00
2015-03-30-21,0.00,0.00,0.00
2015-03-30-22,0.00,0.00,0.00
2015-03-30-23,0.00,0.00,0.00
2015-03-31-0,0.00,0.00,0.00
2015-03-31-1,0.00,0.00,0.00
2015-03-31-2,0.00,0.00,0.00
2015-03-31-3,0.00,0.00,0.00
2015-03-31-4,0.00,0.00,0.00
2015-03-31-5,0.99,0.00,26.76
2015-03-31-8,44.91,25.53,249.07
2015-03-31-9,83.71,71.49,245.99
2015-03-31-10,45.41,26.61,242.73
2015-03-31-12,97.75,69.08,248.96
2015-03-31-14,0.00,0.00,0.00
2015-03-31-15,0.00,0.00,0.00
2015-03-31-16,0.00,0.00,0.00
2015-03-31-17,0.00,0.00,0.00
2015-03-31-18,0.00,0.00,0.00
2015-03-31-19,0.00,0.00,0.00
2015-03-31-20,0.00,0.00,0.00
2015-03-31-21,0.00,0.00,0.00
2015-03-31-22,0.00,0.00,0.00
2015-03-31-23,0.00,0.00,0.00
2015-04-01-0,0.00,0.00,0.00
2015-04-01-1,0.00,0.00,0.00
2015-04-01-2,0.00,0.00,0.00
2015-04-01-3,0.00,0.00,0.00
2015-04-01-4,0.00,0.00,0.00
2015-04-01-5,0.29,0.00,11.32
2015-04-01-12,15.05,16.33,31.83
2015-04-01-13,25.91,22.50,136.99
2015-04-01-14,0.13,0.00,14.54
2015-04-01-15,0.00,0.00,0.00
2015-04-01-16,0.00,0.00,0.00
2015-04-01-17,0.00,0.00,0.00
2015-04-01-18,0.00,0.00,0.00
2015-04-01-19,0.00,0.00,0.00
2015-04-01-20,0.00,0.00,0.00
2015-04-01-21,0.00,0.00,0.00
2015-04-01-22,0.00,0.00,0.00
2015-04-01-23,0.00,0.00,0.00
2015-04-02-0,0.00,0.00,0.00
2015-04-02-1,0.00,0.00,0.00
2015-04-02-2,0.00,0.00,0.00
2015-04-02-3,0.00,0.00,0.00
2015-04-02-4,0.00,0.00,0.00
2015-04-02-5,0.00,0.00,0.00
2015-04-02-11,65.80,32.30,238.70
2015-04-02-13,34.98,3.52,198.89
2015-04-02-14,0.00,0.00,0.00
2015-04-02-15,0.00,0.00,0.00
2015-04-02-16,0.00,0.00,0.00
2015-04-02-17,0.00,0.00,0.00
2015-04-02-18,0.00,0.00,0.00
2015-04-02-19,0.00,0.00,0.00
2015-04-02-20,0.00,0.00,0.00
2015-04-02-21,0.00,0.00,0.00
2015-04-02-22,0.00,0.00,0.00
2015-04-02-23,0.00,0.00,0.00
2015-04-03-0,0.00,0.00,0.00
2015-04-03-1,0.00,0.00,0.00
2015-04-03-2,0.00,0.00,0.00
2015-04-03-3,0.00,0.00,0.00
2015-04-03-4,0.00,0.00,0.00
2015-04-03-5,0.00,0.00,0.00
2015-04-03-13,31.33,3.21,101.56
2015-04-03-14,0.00,0.00,0.00
2015-04-03-15,0.00,0.00,0.00
2015-04-03-16,0.00,0.00,0.00
2015-04-03-17,0.00,0.00,0.00
2015-04-03-18,0.00,0.00,0.00
2015-04-03-19,0.00,0.00,0.00
2015-04-03-20,0.00,0.00,0.00
2015-04-03-21,0.00,0.00,0.00
2015-04-03-22,0.00,0.00,0.00
2015-04-03-23,0.00,0.00,0.00
2015-04-04-0,0.00,0.00,0.00
2015-04-04-1,0.00,0.00,0.00
2015-04-04-2,0.00,0.00,0.00
2015-04-04-3,0.00,0.00,0.00
2015-04-04-4,0.00,0.00,0.00
2015-04-04-5,0.00,0.00,0.00
2015-04-04-10,96.46,96.10,247.18
2015-04-04-11,56.72,55.08,200.37
2015-04-04-12,56.93,49.77,234.13
2015-04-04-13,33.86,10.79,194.39
2015-04-04-14,0.00,0.00,0.00
2015-04-04-15,0.00,0.00,0.00
2015-04-04-16,0.00,0.00,0.00
2015-04-04-17,0.00,0.00,0.00
2015-04-04-18,0.00,0.00,0.00
2015-04-04-19,0.00,0.00,0.00
2015-04-04-20,0.00,0.00,0.00
2015-04-04-21,0.00,0.00,0.00
2015-04-04-22,0.00,0.00,0.00
2015-04-04-23,0.00,0.00,0.00
2015-04-05-0,0.00,0.00,0.00
2015-04-05-1,0.00,0.00,0.00
2015-04-05-2,0.00,0.00,0.00
2015-04-05-3,0.00,0.00,0.00
2015-04-05-4,0.00,0.00,0.00
2015-04-05-5,0.00,0.00,0.00
2015-04-05-6,16.94,18.32,47.86
2015-04-05-7,20.22,20.61,61.62
2015-04-05-8,21.49,20.33,194.09
2015-04-05-9,17.20,19.27,72.94
2015-04-05-13,19.60,17.79,62.82
2015-04-05-14,0.00,0.00,0.00
2015-04-05-15,0.00,0.00,0.00
2015-04-05-16,0.00,0.00,0.00
2015-04-05-17,0.00,0.00,0.00
2015-04-05-18,0.00,0.00,0.00
2015-04-05-19,0.00,0.00,0.00
2015-04-05-20,0.00,0.00,0.00
2015-04-05-21,0.00,0.00,0.00
2015-04-05-22,0.00,0.00,0.00
2015-04-05-23,0.00,0.00,0.00
2015-04-06-0,0.00,0.00,0.00
2015-04-06-1,0.00,0.00,0.00
2015-04-06-2,0.00,0.00,0.00
2015-04-06-3,0.00,0.00,0.00
2015-04-06-4,0.00,0.00,0.00
2015-04-06-5,0.00,0.00,0.00
2015-04-06-6,18.68,18.55,91.60
2015-04-06-7,8.96,5.47,40.45
2015-04-06-8,11.86,9.52,55.28
2015-04-06-9,18.28,15.31,194.64
2015-04-06-10,19.52,19.40,167.54
2015-04-06-11,25.05,21.70,142.84
2015-04-06-13,2.89,0.00,44.28
2015-04-06-14,0.00,0.00,0.00
2015-04-06-15,0.00,0.00,0.00
2015-04-06-16,0.00,0.00,0.00
2015-04-06-17,0.00,0.00,0.00
2015-04-06-18,0.00,0.00,0.00
2015-04-06-19,0.00,0.00,0.00
2015-04-06-20,0.00,0.00,0.00
2015-04-06-21,0.00,0.00,0.00
2015-04-06-22,0.00,0.00,0.00
2015-04-06-23,0.00,0.00,0.00
2015-04-07-0,0.00,0.00,0.00
2015-04-07-1,0.00,0.00,0.00
2015-04-07-2,0.00,0.00,0.00
2015-04-07-3,0.00,0.00,0.00
2015-04-07-4,0.00,0.00,0.00
2015-04-07-5,0.00,0.00,0.00
2015-04-07-6,17.81,16.50,46.27
2015-04-07-7,4.17,3.59,18.62
2015-04-07-8,2.75,2.39,11.93
2015-04-07-9,5.30,4.19,26.01
2015-04-07-10,8.44,8.35,31.79
2015-04-07-11,12.33,12.81,35.14
2015-04-07-12,12.09,12.43,25.92
2015-04-07-13,17.87,19.12,48.48
2015-04-07-14,0.00,0.00,0.00
2015-04-07-15,0.00,0.00,0.00
2015-04-07-16,0.00,0.00,0.00
2015-04-07-17,0.00,0.00,0.00
2015-04-07-18,0.00,0.00,0.00
2015-04-07-19,0.00,0.00,0.00
2015-04-07-20,0.00,0.00,0.00
2015-04-07-21,0.00,0.00,0.00
2015-04-07-22,0.00,0.00,0.00
2015-04-07-23,0.00,0.00,0.00
2015-04-08-0,0.00,0.00,0.00
2015-04-08-1,0.00,0.00,0.00
2015-04-08-2,0.00,0.00,0.00
2015-04-08-3,0.00,0.00,0.00
2015-04-08-4,0.00,0.00,0.00
2015-04-08-5,0.00,0.00,0.00
2015-04-08-6,18.06,17.77,60.28
2015-04-08-7,4.55,3.59,25.25
2015-04-08-8,2.08,1.79,10.43
2015-04-08-9,2.68,1.20,24.12
2015-04-08-10,3.88,2.09,57.65
2015-04-08-11,4.20,2.99,26.37
2015-04-08-12,11.08,7.01,213.32
2015-04-08-13,22.69,5.37,224.06
2015-04-08-14,0.00,0.00,0.00
2015-04-08-15,0.00,0.00,0.00
2015-04-08-16,0.00,0.00,0.00
2015-04-08-17,0.00,0.00,0.00
2015-04-08-18,0.00,0.00,0.00
2015-04-08-19,0.00,0.00,0.00
2015-04-08-20,0.00,0.00,0.00
2015-04-08-21,0.00,0.00,0.00
2015-04-08-22,0.00,0.00,0.00
2015-04-08-23,0.00,0.00,0.00
2015-04-09-0,0.00,0.00,0.00
2015-04-09-1,0.00,0.00,0.00
2015-04-09-2,0.00,0.00,0.00
2015-04-09-3,0.00,0.00,0.00
2015-04-09-4,0.00,0.00,0.00
2015-04-09-5,0.00,0.00,0.00
2015-04-09-6,18.89,21.24,52.64
2015-04-09-7,17.75,13.64,195.61
2015-04-09-8,37.77,42.00,210.02
2015-04-09-9,21.37,19.66,196.46
2015-04-09-10,19.87,16.38,136.69
2015-04-09-11,58.45,37.96,226.55
2015-04-09-12,107.64,109.24,248.73
2015-04-09-13,24.62,0.00,222.32
2015-04-09-14,0.00,0.00,0.00
2015-04-09-15,0.00,0.00,0.00
2015-04-09-16,0.00,0.00,0.00
2015-04-09-17,0.00,0.00,0.00
2015-04-09-18,0.00,0.00,0.00
2015-04-09-19,0.00,0.00,0.00
2015-04-09-20,0.00,0.00,0.00
2015-04-09-21,0.00,0.00,0.00
2015-04-09-22,0.00,0.00,0.00
2015-04-09-23,0.00,0.00,0.00
2015-04-10-0,0.00,0.00,0.00
2015-04-10-1,0.00,0.00,0.00
2015-04-10-2,0.00,0.00,0.00
2015-04-10-3,0.00,0.00,0.00
2015-04-10-4,0.00,0.00,0.00
2015-04-10-5,0.00,0.00,0.00
2015-04-10-6,14.37,0.00,235.07
2015-04-10-8,175.45,202.98,249.07
2015-04-10-10,19.92,20.07,50.80
2015-04-10-13,0.00,0.00,0.00
2015-04-10-14,0.00,0.00,0.00
2015-04-10-15,0.00,0.00,0.00
2015-04-10-16,0.00,0.00,0.00
2015-04-10-17,0.00,0.00,0.00
2015-04-10-18,0.00,0.00,0.00
2015-04-10-19,0.00,0.00,0.00
2015-04-10-20,0.00,0.00,0.00
2015-04-10-21,0.00,0.00,0.00
2015-04-10-22,0.00,0.00,0.00
2015-04-10-23,0.00,0.00,0.00
2015-04-11-0,0.00,0.00,0.00
2015-04-11-1,0.00,0.00,0.00
2015-04-11-2,0.00,0.00,0.00
2015-04-11-3,0.00,0.00,0.00
2015-04-11-4,0.00,0.00,0.00
2015-04-11-5,0.00,0.00,0.00
2015-04-11-6,3.49,0.00,82.46
2015-04-11-8,86.36,79.30,242.19
2015-04-11-9,30.88,29.36,81.77
2015-04-11-10,12.52,6.54,127.17
2015-04-11-11,82.63,79.82,201.77
2015-04-11-12,41.63,41.45,90.29
2015-04-11-13,11.86,0.00,69.36
2015-04-11-14,0.00,0.00,0.00
2015-04-11-15,0.00,0.00,0.00
2015-04-11-16,0.00,0.00,0.00
2015-04-11-17,0.00,0.00,0.00
2015-04-11-18,0.00,0.00,0.00
2015-04-11-19,0.00,0.00,0.00
2015-04-11-20,0.00,0.00,0.00
2015-04-11-21,0.00,0.00,0.00
2015-04-11-22,0.00,0.00,0.00
2015-04-11-23,0.00,0.00,0.00
2015-04-12-0,0.00,0.00,0.00
2015-04-12-1,0.00,0.00,0.00
2015-04-12-2,0.00,0.00,0.00
2015-04-12-3,0.00,0.00,0.00
2015-04-12-4,0.00,0.00,0.00
2015-04-12-5,0.00,0.00,0.00
2015-04-12-6,12.49,0.00,46.76
2015-04-12-7,11.23,8.04,46.88
2015-04-12-8,3.64,3.29,11.00
2015-04-12-9,3.63,3.58,9.52
2015-04-12-10,4.95,5.06,13.64
2015-04-12-11,3.36,3.29,8.17
2015-04-12-12,16.56,13.07,47.53
2015-04-12-13,5.77,0.00,46.36
2015-04-12-14,0.00,0.00,0.00
2015-04-12-15,0.00,0.00,0.00
2015-04-12-16,0.00,0.00,0.00
2015-04-12-17,0.00,0.00,0.00
2015-04-12-18,0.00,0.00,0.00
2015-04-12-19,0.00,0.00,0.00
2015-04-12-20,0.00,0.00,0.00
2015-04-12-21,0.00,0.00,0.00
2015-04-12-22,0.00,0.00,0.00
2015-04-12-23,0.00,0.00,0.00
2015-04-13-0,0.00,0.00,0.00
2015-04-13-1,0.00,0.00,0.00
2015-04-13-2,0.00,0.00,0.00
2015-04-13-3,0.00,0.00,0.00
2015-04-13-4,0.00,0.00,0.00
2015-04-13-5,0.00,0.00,0.00
2015-04-13-6,5.38,0.00,46.83
2015-04-13-7,18.55,19.06,50.36
2015-04-13-8,20.56,19.44,121.53
2015-04-13-9,60.69,58.76,248.62
2015-04-13-10,26.23,26.81,71.69
2015-04-13-11,18.06,18.17,40.60
2015-04-13-12,28.87,29.33,146.58
2015-04-13-13,2.45,0.00,61.63
2015-04-13-14,0.00,0.00,0.00
2015-04-13-15,0.00,0.00,0.00
2015-04-13-16,0.00,0.00,0.00
2015-04-13-17,0.00,0.00,0.00
2015-04-13-18,0.00,0.00,0.00
2015-04-13-19,0.00,0.00,0.00
2015-04-13-20,0.00,0.00,0.00
2015-04-13-21,0.00,0.00,0.00
2015-04-13-22,0.00,0.00,0.00
2015-04-13-23,0.00,0.00,0.00
2015-04-14-0,0.00,0.00,0.00
2015-04-14-1,0.00,0.00,0.00
2015-04-14-2,0.00,0.00,0.00
2015-04-14-3,0.00,0.00,0.00
2015-04-14-4,0.00,0.00,0.00
2015-04-14-5,0.00,0.00,0.00
2015-04-14-6,10.53,0.00,84.65
2015-04-14-7,17.88,15.05,87.34
2015-04-14-8,14.40,9.49,155.32
2015-04-14-9,21.26,11.01,208.97
2015-04-14-10,11.43,7.43,75.28
2015-04-14-11,17.24,13.31,216.40
2015-04-14-12,25.45,20.69,247.13
2015-04-14-13,0.00,0.00,0.00
2015-04-14-14,0.00,0.00,0.00
2015-04-14-15,0.00,0.00,0.00
2015-04-14-16,0.00,0.00,0.00
2015-04-14-17,0.00,0.00,0.00
2015-04-14-18,0.00,0.00,0.00
2015-04-14-19,0.00,0.00,0.00
2015-04-14-20,0.00,0.00,0.00
2015-04-14-21,0.00,0.00,0.00
2015-04-14-22,0.00,0.00,0.00
2015-04-14-23,0.00,0.00,0.00
2015-04-15-0,0.00,0.00,0.00
2015-04-15-1,0.00,0.00,0.00
2015-04-15-2,0.00,0.00,0.00
2015-04-15-3,0.00,0.00,0.00
2015-04-15-4,0.00,0.00,0.00
2015-04-15-5,0.00,0.00,0.00
2015-04-15-6,1.36,0.00,39.13
2015-04-15-7,23.15,27.31,39.83
2015-04-15-8,16.29,16.34,50.21
2015-04-15-9,29.66,21.45,240.07
2015-04-15-10,106.13,118.64,248.96
2015-04-15-11,119.42,125.44,243.26
2015-04-15-12,20.95,0.00,180.01
2015-04-15-13,0.00,0.00,0.00
2015-04-15-14,0.00,0.00,0.00
2015-04-15-15,0.00,0.00,0.00
2015-04-15-16,0.00,0.00,0.00
2015-04-15-17,0.00,0.00,0.00
2015-04-15-18,0.00,0.00,0.00
2015-04-15-19,0.00,0.00,0.00
2015-04-15-20,0.00,0.00,0.00
2015-04-15-21,0.00,0.00,0.00
2015-04-15-22,0.00,0.00,0.00
2015-04-15-23,0.00,0.00,0.00
2015-04-16-0,0.00,0.00,0.00
2015-04-16-1,0.00,0.00,0.00
2015-04-16-2,0.00,0.00,0.00
2015-04-16-3,0.00,0.00,0.00
2015-04-16-4,0.00,0.00,0.00
2015-04-16-5,0.00,0.00,0.00
2015-04-16-6,0.38,0.00,26.05
2015-04-16-8,122.67,129.48,249.07
2015-04-16-9,122.79,125.08,248.27
2015-04-16-10,45.95,35.57,210.91
2015-04-16-11,72.03,76.27,248.96
2015-04-16-12,45.34,2.48,145.49
2015-04-16-13,0.00,0.00,0.00
2015-04-16-14,0.00,0.00,0.00
2015-04-16-15,0.00,0.00,0.00
2015-04-16-16,0.00,0.00,0.00
2015-04-16-17,0.00,0.00,0.00
2015-04-16-18,0.00,0.00,0.00
2015-04-16-19,0.00,0.00,0.00
2015-04-16-20,0.00,0.00,0.00
2015-04-16-21,0.00,0.00,0.00
2015-04-16-22,0.00,0.00,0.00
2015-04-16-23,0.00,0.00,0.00
2015-04-17-0,0.00,0.00,0.00
2015-04-17-1,0.00,0.00,0.00
2015-04-17-2,0.00,0.00,0.00
2015-04-17-3,0.00,0.00,0.00
2015-04-17-4,0.00,0.00,0.00
2015-04-17-5,0.00,0.00,0.00
2015-04-17-6,0.68,0.00,31.03
2015-04-17-7,41.07,46.84,86.20
2015-04-17-8,39.85,32.15,199.46
2015-04-17-9,46.29,32.06,209.25
2015-04-17-10,50.15,43.48,146.18
2015-04-17-11,56.76,58.00,117.90
2015-04-17-12,79.99,86.60,140.64
2015-04-17-13,0.00,0.00,0.00
2015-04-17-14,0.00,0.00,0.00
2015-04-17-15,0.00,0.00,0.00
2015-04-17-16,0.00,0.00,0.00
2015-04-17-17,0.00,0.00,0.00
2015-04-17-18,0.00,0.00,0.00
2015-04-17-19,0.00,0.00,0.00
2015-04-17-20,0.00,0.00,0.00
2015-04-17-21,0.00,0.00,0.00
2015-04-17-22,0.00,0.00,0.00
2015-04-17-23,0.00,0.00,0.00
2015-04-18-0,0.00,0.00,0.00
2015-04-18-1,0.00,0.00,0.00
2015-04-18-2,0.00,0.00,0.00
2015-04-18-3,0.00,0.00,0.00
2015-04-18-4,0.00,0.00,0.00
2015-04-18-5,0.00,0.00,0.00
2015-04-18-6,0.00,0.00,0.00
2015-04-18-7,0.00,0.00,0.00
2015-04-18-8,0.00,0.00,0.00
2015-04-18-9,0.00,0.00,0.00
2015-04-18-10,0.00,0.00,0.00
2015-04-18-11,0.00,0.00,0.00
2015-04-18-12,0.00,0.00,0.00
2015-04-18-13,0.00,0.00,0.00
2015-04-18-14,0.00,0.00,0.00
2015-04-18-15,0.00,0.00,0.00
2015-04-18-16,0.00,0.00,0.00
2015-04-18-17,0.00,0.00,0.00
2015-04-18-18,0.00,0.00,0.00
2015-04-18-19,0.00,0.00,0.00
2015-04-18-20,0.00,0.00,0.00
2015-04-18-21,0.00,0.00,0.00
2015-04-18-22,0.00,0.00,0.00
2015-04-18-23,0.00,0.00,0.00
2015-04-20-0,0.00,0.00,0.00
2015-04-20-1,0.00,0.00,0.00
2015-04-20-2,0.00,0.00,0.00
2015-04-20-3,0.00,0.00,0.00
2015-04-20-4,0.00,0.00,0.00
2015-04-20-5,0.00,0.00,0.00
2015-04-20-6,0.00,0.00,0.00
2015-04-20-7,33.28,28.50,135.52
2015-04-20-8,10.87,8.14,124.92
2015-04-20-9,21.38,9.51,202.53
2015-04-20-10,42.53,20.87,239.45
2015-04-20-11,42.60,30.25,247.13
2015-04-20-12,8.39,0.00,227.10
2015-04-20-13,0.00,0.00,0.00
2015-04-20-14,0.00,0.00,0.00
2015-04-20-15,0.00,0.00,0.00
2015-04-20-16,0.00,0.00,0.00
2015-04-20-17,0.00,0.00,0.00
2015-04-20-18,0.00,0.00,0.00
2015-04-20-19,0.00,0.00,0.00
2015-04-20-20,0.00,0.00,0.00
2015-04-20-21,0.00,0.00,0.00
2015-04-20-22,0.00,0.00,0.00
2015-04-20-23,0.00,0.00,0.00
2015-04-21-0,0.00,0.00,0.00
2015-04-21-1,0.00,0.00,0.00
2015-04-21-2,0.00,0.00,0.00
2015-04-21-3,0.00,0.00,0.00
2015-04-21-4,0.00,0.00,0.00
2015-04-21-5,0.00,0.00,0.00
2015-04-21-6,0.00,0.00,0.00
2015-04-21-7,38.73,38.03,152.33
2015-04-21-8,52.38,33.57,245.30
2015-04-21-9,81.57,74.59,234.93
2015-04-21-10,74.99,72.06,186.31
2015-04-21-11,32.56,30.89,121.52
2015-04-21-12,4.60,0.00,42.38
2015-04-21-13,0.00,0.00,0.00
2015-04-21-14,0.00,0.00,0.00
2015-04-21-15,0.00,0.00,0.00
2015-04-21-16,0.00,0.00,0.00
2015-04-21-17,0.00,0.00,0.00
2015-04-21-18,0.00,0.00,0.00
2015-04-21-19,0.00,0.00,0.00
2015-04-21-20,0.00,0.00,0.00
2015-04-21-21,0.00,0.00,0.00
2015-04-21-22,0.00,0.00,0.00
2015-04-21-23,0.00,0.00,0.00
2015-04-22-0,0.00,0.00,0.00
2015-04-22-1,0.00,0.00,0.00
2015-04-22-2,0.00,0.00,0.00
2015-04-22-3,0.00,0.00,0.00
2015-04-22-4,0.00,0.00,0.00
2015-04-22-5,0.00,0.00,0.00
2015-04-22-6,0.00,0.00,0.00
2015-04-22-7,11.98,0.00,154.08
2015-04-22-8,82.25,72.49,249.07
2015-04-22-9,78.11,75.43,247.65
2015-04-22-10,39.08,38.36,209.59
2015-04-22-11,44.03,41.16,223.89
2015-04-22-12,11.69,0.00,220.37
2015-04-22-13,0.00,0.00,0.00
2015-04-22-14,0.00,0.00,0.00
2015-04-22-15,0.00,0.00,0.00
2015-04-22-16,0.00,0.00,0.00
2015-04-22-17,0.00,0.00,0.00
2015-04-22-18,0.00,0.00,0.00
2015-04-22-19,0.00,0.00,0.00
2015-04-22-20,0.00,0.00,0.00
2015-04-22-21,0.00,0.00,0.00
2015-04-22-22,0.00,0.00,0.00
2015-04-22-23,0.00,0.00,0.00
2015-04-23-0,0.00,0.00,0.00
2015-04-23-1,0.00,0.00,0.00
2015-04-23-2,0.00,0.00,0.00
2015-04-23-3,0.00,0.00,0.00
2015-04-23-4,0.00,0.00,0.00
2015-04-23-5,0.00,0.00,0.00
2015-04-23-6,0.00,0.00,0.00
2015-04-23-7,26.71,28.41,136.99
2015-04-23-8,19.57,14.26,212.99
2015-04-23-9,20.05,9.06,238.58
2015-04-23-10,33.10,16.94,218.16
2015-04-23-11,40.99,25.24,248.50
2015-04-23-12,7.31,0.00,227.80
2015-04-23-13,0.00,0.00,0.00
2015-04-23-14,0.00,0.00,0.00
2015-04-23-15,0.00,0.00,0.00
2015-04-23-16,0.00,0.00,0.00
2015-04-23-17,0.00,0.00,0.00
2015-04-23-18,0.00,0.00,0.00
2015-04-23-19,0.00,0.00,0.00
2015-04-23-20,0.00,0.00,0.00
2015-04-23-21,0.00,0.00,0.00
2015-04-23-22,0.00,0.00,0.00
2015-04-23-23,0.00,0.00,0.00
2015-04-24-0,0.00,0.00,0.00
2015-04-24-1,0.00,0.00,0.00
2015-04-24-2,0.00,0.00,0.00
2015-04-24-3,0.00,0.00,0.00
2015-04-24-4,0.00,0.00,0.00
2015-04-24-5,0.00,0.00,0.00
2015-04-24-6,0.00,0.00,0.00
2015-04-24-7,20.85,13.85,133.46
2015-04-24-8,19.16,14.92,131.39
2015-04-24-9,9.87,6.54,194.89
2015-04-24-10,19.18,9.36,241.08
2015-04-24-11,49.64,37.53,247.93
2015-04-24-12,10.76,0.00,224.48
2015-04-24-13,0.00,0.00,0.00
2015-04-24-14,0.00,0.00,0.00
2015-04-24-15,0.00,0.00,0.00
2015-04-24-16,0.00,0.00,0.00
2015-04-24-17,0.00,0.00,0.00
2015-04-24-18,0.00,0.00,0.00
2015-04-24-19,0.00,0.00,0.00
2015-04-24-20,0.00,0.00,0.00
2015-04-24-21,0.00,0.00,0.00
2015-04-24-22,0.00,0.00,0.00
2015-04-24-23,0.00,0.00,0.00
2015-04-25-0,0.00,0.00,0.00
2015-04-25-1,0.00,0.00,0.00
2015-04-25-2,0.00,0.00,0.00
2015-04-25-3,0.00,0.00,0.00
2015-04-25-4,0.00,0.00,0.00
2015-04-25-5,0.00,0.00,0.00
2015-04-25-6,0.00,0.00,0.00
2015-04-25-7,16.45,0.00,133.16
2015-04-25-8,23.04,18.37,131.41
2015-04-25-9,8.15,7.33,26.69
2015-04-25-10,9.57,8.01,237.30
2015-04-25-11,35.52,27.42,248.73
2015-04-25-12,3.46,0.00,222.54
2015-04-25-13,0.00,0.00,0.00
2015-04-25-14,0.00,0.00,0.00
2015-04-25-15,0.00,0.00,0.00
2015-04-25-16,0.00,0.00,0.00
2015-04-25-17,0.00,0.00,0.00
2015-04-25-18,0.00,0.00,0.00
2015-04-25-19,0.00,0.00,0.00
2015-04-25-20,0.00,0.00,0.00
2015-04-25-21,0.00,0.00,0.00
2015-04-25-22,0.00,0.00,0.00
2015-04-25-23,0.00,0.00,0.00
2015-04-26-0,0.00,0.00,0.00
2015-04-26-1,0.00,0.00,0.00
2015-04-26-2,0.00,0.00,0.00
2015-04-26-3,0.00,0.00,0.00
2015-04-26-4,0.00,0.00,0.00
2015-04-26-5,0.00,0.00,0.00
2015-04-26-6,0.00,0.00,0.00
2015-04-26-7,63.86,67.02,224.48
2015-04-26-8,32.23,25.39,131.41
2015-04-26-9,11.21,9.90,194.15
2015-04-26-10,15.21,11.87,230.15
2015-04-26-11,39.27,27.24,247.59
2015-04-26-12,0.00,0.00,0.00
2015-04-26-13,0.00,0.00,0.00
2015-04-26-14,0.00,0.00,0.00
2015-04-26-15,0.00,0.00,0.00
2015-04-26-16,0.00,0.00,0.00
2015-04-26-17,0.00,0.00,0.00
2015-04-26-18,0.00,0.00,0.00
2015-04-26-19,0.00,0.00,0.00
2015-04-26-20,0.00,0.00,0.00
2015-04-26-21,0.00,0.00,0.00
2015-04-26-22,0.00,0.00,0.00
2015-04-26-23,0.00,0.00,0.00
2015-04-27-0,0.00,0.00,0.00
2015-04-27-1,0.00,0.00,0.00
2015-04-27-2,0.00,0.00,0.00
2015-04-27-3,0.00,0.00,0.00
2015-04-27-4,0.00,0.00,0.00
2015-04-27-5,0.00,0.00,0.00
2015-04-27-6,0.00,0.00,0.00
2015-04-27-7,41.50,0.00,224.48
2015-04-27-8,48.72,32.41,132.58
2015-04-27-9,33.34,24.09,216.09
2015-04-27-10,96.33,99.85,249.07
2015-04-27-11,109.32,116.38,243.03
2015-04-27-12,0.00,0.00,0.00
2015-04-27-13,0.00,0.00,0.00
2015-04-27-14,0.00,0.00,0.00
2015-04-27-15,0.00,0.00,0.00
2015-04-27-16,0.00,0.00,0.00
2015-04-27-17,0.00,0.00,0.00
2015-04-27-18,0.00,0.00,0.00
2015-04-27-19,0.00,0.00,0.00
2015-04-27-20,0.00,0.00,0.00
2015-04-27-21,0.00,0.00,0.00
2015-04-27-22,0.00,0.00,0.00
2015-04-27-23,0.00,0.00,0.00
2015-04-28-0,0.00,0.00,0.00
2015-04-28-1,0.00,0.00,0.00
2015-04-28-2,0.00,0.00,0.00
2015-04-28-3,0.00,0.00,0.00
2015-04-28-4,0.00,0.00,0.00
2015-04-28-5,0.00,0.00,0.00
2015-04-28-6,0.00,0.00,0.00
2015-04-28-7,35.66,0.00,248.73
2015-04-28-8,70.50,59.82,242.79
2015-04-28-9,101.94,112.55,248.96
2015-04-28-10,119.44,124.86,241.39
2015-04-28-11,54.24,6.06,223.35
2015-04-28-12,0.00,0.00,0.00
2015-04-28-13,0.00,0.00,0.00
2015-04-28-14,0.00,0.00,0.00
2015-04-28-15,0.00,0.00,0.00
2015-04-28-16,0.00,0.00,0.00
2015-04-28-17,0.00,0.00,0.00
2015-04-28-18,0.00,0.00,0.00
2015-04-28-19,0.00,0.00,0.00
2015-04-28-20,0.00,0.00,0.00
2015-04-28-21,0.00,0.00,0.00
2015-04-28-22,0.00,0.00,0.00
2015-04-28-23,0.00,0.00,0.00
2015-04-29-0,0.00,0.00,0.00
2015-04-29-1,0.00,0.00,0.00
2015-04-29-2,0.00,0.00,0.00
2015-04-29-3,0.00,0.00,0.00
2015-04-29-4,0.00,0.00,0.00
2015-04-29-5,0.00,0.00,0.00
2015-04-29-6,0.00,0.00,0.00
2015-04-29-7,24.06,0.00,224.48
2015-04-29-8,68.69,57.25,235.73
2015-04-29-9,23.98,23.96,198.21
2015-04-29-10,24.19,25.29,36.52
